"IMG_Genome_ID_max_genes","x","y"
"2706794657",-14.1864509507418,4.2308988414587
"2865585367",-15.5656698976363,4.57687379309894
"2775507220",-14.1262003763682,4.18998994659948
"2923412827",-15.3379501143079,4.55954340792801
"2609460330",-14.2180465196772,4.26764095797419
"2551306423",-14.3249470856137,4.45021175053219
"2690315792",-14.2188132747826,4.29638086956888
"2600255158",-14.0871524972265,4.23546863137628
"2821251827",-15.4337195127002,4.68199979165294
"2687453534",-13.1809370021164,2.47812944186544
"641522641",-13.0829828735226,2.48751266201117
"2687453416",-13.1925166467895,2.52021682174085
"2862123791",-13.9299306489857,2.70927638444057
"2856852935",-15.8098348667825,3.61746130239359
"2856244778",-15.4084312569667,4.82094382769846
"2681813036",-17.6544613612397,-30.1276244713764
"646311932",-11.3959858544008,3.01683996946937
"2523231036",-11.1088684431244,2.84387012188973
"2512047058",-11.3531189191766,2.92954251155971
"2514885044",-11.3379034526617,2.69165936673659
"2734481960",-17.4013459067422,-29.2822309178379
"2519899569",-11.7642999241218,1.05146670204591
"2731957553",-11.2048105865065,2.9575983927814
"2523231038",-11.692487309485,1.99748898583628
"2563367079",-11.4674873186416,0.68638513951292
"2675903489",-11.4968223098261,1.19851650484979
"2834547273",-12.0382097014229,4.27782783646212
"2639762576",-11.5219405137794,1.40828557652214
"2523231041",-11.3842421064518,2.99562564521102
"2514885045",-11.030862208164,2.86256937958587
"2734481953",-17.3260756426954,-28.9682696886935
"2523231044",-10.8666283539215,3.86175311007753
"2523231045",-11.3764744222077,2.92645996041234
"2524614582",-11.5022960945062,0.664524301426114
"2648501484",-11.5190515589559,1.02582868131521
"2523231047",-11.3431395168419,2.51628796304982
"2513237321",-11.1563169319046,2.76286958429904
"2846673470",-12.10051549536,4.23018750267502
"2675903634",-17.3761201980624,-29.1928835632383
"2731957593",-10.6395062478344,3.05239956389943
"2731957723",-10.6128095905982,6.64246972585712
"2731957722",-11.514000058651,6.78046824577667
"2770939659",-10.9556563871602,6.43715176845074
"2563367077",-11.5849297660006,6.74692266150809
"2731957726",-11.1591722903163,6.7297160530154
"2731957739",-11.5806114499094,6.7612576541294
"2856118032",-10.1658141069924,6.44987736364585
"2551306180",-10.4370302531793,6.78373328317973
"2902498892",-11.6713288415416,5.79972964330762
"2713896925",-10.6325533770586,6.63665478586965
"2731957732",-10.9687138735192,6.57408449284948
"2731957731",-11.5982462215219,6.72505122077443
"2627854286",-10.8012382899475,6.49128209999471
"2900422556",-11.7490174664417,5.97466331783984
"2770939491",-10.9123030753967,6.40464960333323
"2681812981",-10.705919498126,6.62148302439835
"2563367078",-10.6560881827068,6.9410497774459
"2731957737",-11.5796559141204,6.72260283471246
"2770939516",-10.6012919906449,6.80831848279099
"2551306155",-11.0330162973877,6.88815526308312
"2808606754",-10.7157782790705,6.56591790820115
"2731957747",-10.6836581050466,6.8636001991508
"2731957745",-11.7265328040021,6.4837672382422
"2731957749",-10.9700681424377,6.55423523486831
"2551306162",-11.0714555243259,6.33921304866186
"2731957751",-10.7174103830464,6.59567974179288
"2900361746",-12.1109090307613,5.51955856015493
"2826464033",-12.1563562309505,4.3230990974072
"2706794915",-12.5429243398464,-16.1849066264631
"2903948744",-12.2687436564349,4.2575847139042
"2744054539",-10.8265573912192,1.68642011670976
"2731957591",-11.7234360759975,3.43021179373695
"2731957592",-10.2608319473271,4.36041933922405
"2711768092",-10.4046020328848,3.43738215605318
"2925079109",-12.1815146528027,4.31912532969277
"2734481939",-17.2644314790076,-28.4311678317361
"2904736187",-9.97689445090758,4.97401571933937
"2734481955",-17.2645497729447,-28.454593545554
"2693429870",-10.8442379902672,1.72746588204713
"2744054611",-11.9533737515066,3.36342155446304
"2675903021",-10.5592768746968,3.98518623249423
"2938263427",-12.3338040957847,4.9705630729122
"2867152395",-12.3229743549388,4.39458297595873
"2744054613",-10.0305162845889,4.8410845920026
"2744054614",-11.3496490725343,3.86737032729294
"2744054615",-11.3117717468284,3.555504240643
"2744054616",-10.2173952566901,4.43102335280064
"2772190761",-0.777036824656359,27.5766322007297
"2814123366",-11.4573749383656,3.53798866544196
"2903944193",-12.2766935034578,4.37332812999156
"2877041364",-12.3422243806297,4.71935298537588
"2563367138",-9.94166256391165,4.97037434950809
"2867146388",-11.6370349187494,4.59174642779495
"2867071599",-12.2422444660655,4.76841157628964
"2838095286",-26.5664851762487,-6.53487297178816
"2731957601",-12.1111783173012,1.42908059998236
"2519103184",-12.3701724800261,2.11616382948792
"2781125608",-11.4130102683082,3.00691672487668
"2596583530",-11.493238273559,2.19879299666965
"2770939552",-11.6785178255652,3.07883859655101
"2756170164",-11.3987478561255,2.96650940308269
"2596583531",-11.2511858537307,2.46961850983296
"2596583524",-11.4081865341597,2.35965558833155
"2562617189",-11.5732228794053,0.481406828069835
"646564587",-10.7034600300355,2.1905340119202
"2667527863",-10.7445208265912,2.5513490415563
"2700989555",-10.750141152709,2.35164028270444
"2700989556",-10.7537435150644,2.3036661449188
"2675903619",-10.6806596877485,2.6359476181108
"2639762617",-10.5525830297877,2.68503392767202
"639633001",2.52267432887156,-1.04725230625471
"637000116",-2.58301990490203,16.3498037966155
"2515154087",-2.57029208479541,16.306391311607
"649633045",-2.48981043890599,16.3502143397793
"2634166352",-2.59667476586724,16.260947301736
"2734482074",8.323920057035,8.43981997978389
"2834479247",8.89520961878537,8.29353864337752
"2818991577",8.49229730862673,7.74861524106942
"2599185194",8.28229946365935,8.23285831608827
"2834497130",8.93457011574168,8.02109981137884
"2837591487",9.02260013074811,7.87534954608805
"2700988699",8.39354027328742,8.15533159405334
"2599185203",8.43809942032929,7.67729259949516
"2599185195",8.39611886118306,7.8032983781925
"2724679686",8.35270822095491,7.83907645644621
"2893642356",8.93984236572034,7.7378348979717
"2834023271",9.07004597339779,8.04105393691225
"2599185183",8.38757797622174,7.83691911377511
"2695420953",8.36996647315242,7.90026209894072
"2585427554",8.3598468210037,7.93233001653306
"646311931",8.44748063690287,7.5842194899635
"2636416082",8.45988577760967,7.67682325067487
"2700988693",8.47030029291948,7.75140428335907
"2622736605",8.34645614877472,7.79381515967691
"2824291507",9.00798876651667,7.86372475233429
"2622736631",8.36445555097421,7.9048866342736
"2599185192",8.47617576795711,7.55599310071899
"2602042050",8.42423210302385,7.75754180073416
"2728369484",8.42261027574199,7.75887027749232
"2834213753",9.05608195834713,7.58706405356188
"2827613928",8.94630376272204,7.91524179040735
"2524614512",5.78081298658362,12.9661391086086
"644736393",6.38048102425448,12.3485105191532
"2636416005",6.27868049954891,12.4645152792013
"2833868136",6.52330035257787,12.4101452562696
"2516653049",7.63101907938849,9.90131753426641
"2923461097",1.84817677740215,11.3385001359142
"2523533535",2.13243310331318,10.9929972020461
"2923443038",1.80867035229761,11.3646756501375
"2671180087",1.9800980774309,11.2988864541585
"2802429308",2.10442869797496,11.0558304719126
"646564571",1.94732764440786,11.8068146140685
"2728369474",4.41269330612232,12.9561409375467
"2509601042",4.44844322689892,13.0072603338099
"2630968302",4.27492159386519,13.0364452107988
"2639763038",4.14401340739649,13.0119520783416
"2654587582",4.31105578282768,13.0136415160175
"2844801912",7.562233393395,20.0183870836587
"640753031",7.55982421040967,19.8076141359553
"2772190730",4.73557767845149,10.303792743948
"2734482001",-18.5694494232478,-32.5491827071619
"2734481998",-16.8674995129821,-28.7488915544058
"2734482000",-16.8846501026081,-28.6000667203945
"2734481999",-17.5866541030465,-30.5290969106793
"2724679791",7.56348486441825,19.8833785733446
"643692008",7.97530492773082,16.6600633881727
"2889606800",8.7468665041185,17.1179916197906
"2781126055",8.86578843443174,17.0181735215986
"2627853598",8.71016120416033,17.0121941338328
"2781126043",8.69790960036119,17.011827626382
"2784132082",8.30804389479494,16.5670202937911
"2667527440",7.89271328214963,17.9993295255025
"2627854285",8.29125222258511,16.3870584820516
"2893025556",7.2833820457984,17.8405166815128
"2600255378",11.7900423202515,22.044451932849
"2524614662",12.464234591414,21.9283587996084
"2855079561",11.5984290841554,22.3884757387471
"2600255381",11.6258313305704,22.0746090804587
"2731957605",11.7613217383348,22.0406200457111
"2600255375",11.9768368504644,22.0140715968759
"2893558195",12.6198407884772,21.6290103950278
"2831311770",11.5897829307508,22.3807725807753
"2548877016",13.9814752447226,20.3449634766487
"647000216",13.945212701781,20.3454151362067
"2893675053",13.8107901495561,20.3534342066078
"2744054563",13.9958626647754,20.3349725866946
"2634166182",11.6936399289829,22.0785467176154
"646564520",7.77656937293442,17.0975936607038
"2651869835",8.24384355191568,18.0741169895478
"2630968797",7.93808118262416,17.7605201677694
"2734481969",-18.127995284389,-31.4983255672882
"2734481980",-18.1157792601516,-31.4922937705457
"2505679089",7.69496421299251,18.0315763202056
"2856438371",7.42594542679959,18.076585638376
"2927609659",7.4727144537595,18.0811203277084
"2734481970",-17.8361927959838,-30.9542810319691
"2681813035",-17.8657349268426,-30.9988456872161
"2751185722",7.63128079886412,17.9430612887505
"2833465287",7.29709018722647,17.0534335458434
"2892702859",7.30593288005128,17.9423233498554
"2893546927",7.31925396012185,17.9159489053716
"2734481966",-18.184910849706,-31.6097873388893
"644736331",10.0529839242486,18.9286984129983
"2918358370",10.1247753587,19.2743162687121
"2893575648",10.2533217247221,19.0121409502082
"2918362552",10.1449797745423,19.3759339834675
"2893692521",10.1279553940451,19.281808981599
"2681813033",-18.0535748276869,-31.3272993843759
"2521172561",8.04248415745797,13.0219826220452
"2832479645",9.62323111089118,12.9960701857495
"2891388395",8.50769084286519,13.3848400569661
"2833109367",9.4544092838628,12.9442811316687
"644736380",13.7301479536362,19.8543138776439
"2773857907",12.0303865987281,13.7905537245438
"2687453746",11.8666128246421,13.7807940345418
"2844806747",8.66807359147451,10.8639722557802
"2524614535",8.46250651414845,12.866650362501
"649633057",8.02052927181859,12.6073503192426
"2731957613",8.53786451694905,12.7393068736339
"2681812985",8.64178774244923,12.81719122227
"2731957612",8.59126514245561,12.8500424083845
"2531839443",8.96888409692818,12.9983000664694
"2639762785",7.80669953343516,12.7592702236562
"2731957585",9.25391791329286,13.0248180467579
"2806310636",7.12417730924331,10.5314548463996
"2814123446",8.21105450984785,13.2909219552607
"2818991433",8.41649054930126,13.126977535451
"2524614805",8.48471860573958,13.3797174316859
"2751185733",7.5583996017759,10.6202886223826
"2671180066",7.18370881191413,12.456699955321
"2778260946",7.1860469084588,12.5969112254005
"2636416099",7.01256358680497,12.5785637925119
"2600254961",8.86098039202327,12.8795704382563
"2630968945",8.79148631045475,13.1347022475696
"644736376",8.40991042245459,18.1575345432415
"2524614800",8.3353937032774,18.1544346264922
"2630968525",18.4042482648143,24.4017792293668
"2708742395",18.2045440317751,24.2995715061834
"2781126042",16.8699281920043,23.5932557488422
"2835022881",16.3068811417226,22.2720407902543
"2524023149",16.5057149402819,23.2736603701563
"2867580314",19.5052942828583,24.0541064492806
"2893554490",19.2921205369867,23.753836977676
"2698536811",19.1254551207894,24.6031787125437
"2893688764",19.5191994967942,23.9123630606359
"2880787586",19.2258750655594,23.7593829955402
"2852717997",19.4629722770659,23.9079064315868
"2895207311",19.4369501739662,23.7095317830676
"2808606372",19.1842064042284,24.600850733674
"2799112209",18.8863017953443,24.4738462869394
"2524023187",19.0734767899958,24.634143704151
"2734481940",-17.8835769389686,-30.9819751567917
"2708742539",17.7525854139955,24.0356616759826
"2835191852",18.5407439522346,26.3806325824767
"2663762753",16.2858884905456,25.5901993431372
"2667527407",16.2558409585735,25.5114243715903
"2867779128",16.7753047907523,22.2895440176661
"2781126036",16.4396140462721,24.2377783200169
"2667527402",16.3299506155232,25.5546819113327
"2844826561",16.1379606117234,26.0875757089233
"2690315830",17.6442212507013,26.8093844524257
"2806311065",17.8069493308439,26.6159767872017
"2893540075",18.2068237685167,26.6383551514559
"2893593147",18.2361702989284,26.6149443070045
"2820973839",18.2011123968973,26.5867536068068
"2775506716",17.8686970809611,26.6031357240471
"2524614660",15.6291153343487,22.4318436471363
"2523533583",17.7900709538656,24.2634762691933
"2821241899",18.6854276491723,26.1585169070743
"2856447022",18.6768133064337,26.1655046595311
"2856442703",18.6564207761777,26.130372616414
"2554235749",16.4138032737022,21.490814389375
"2814123040",15.6844967012977,22.3881396778078
"2524023214",15.7482232814311,22.3500554935391
"2802428808",15.7126496265744,22.4183432473448
"2526164546",15.6217809832826,22.3053514791376
"2818991429",16.5777264090275,23.0658617372943
"2627853600",16.5734956215288,25.7293129290339
"2877034298",18.2939032872303,26.5751354401789
"2893677331",18.2090985975501,22.9558060261875
"2919382452",18.7201677132344,23.0749788697432
"2893534022",18.0341533186002,23.0084032298035
"2893536966",17.5133601073116,26.0000510783891
"2867847951",18.1716424127889,26.134197901542
"2671180799",17.1543349548807,23.6340568579182
"2861987423",17.7992848452964,22.4807880655338
"2731957680",17.8492510108029,24.1358122201947
"2630968996",16.6831562314473,25.7337545085417
"2731957586",17.480428523128,25.8580412865581
"2918394494",18.2144409979845,26.5991638504825
"2831315640",18.4586309540233,23.0284525000907
"2893531040",17.3565189166725,25.9157698811169
"2711768172",18.6234524322732,24.4043061033962
"2893586405",17.9907079250197,23.0114160852676
"2811994985",16.5342877909975,25.7131297062718
"2585427556",16.5661024535305,23.1314581506731
"2731957587",17.6984748425706,24.0764683854819
"2731957588",17.2796553689178,25.789323708468
"2918350604",18.2636638061525,26.1456971246356
"2617271234",17.3187016458555,24.1793629838599
"2844835074",17.5550646172868,22.6424101397522
"2731957582",17.6507176541999,24.2976988293939
"2816332114",17.6509502008852,25.8067943258517
"2893680751",19.1027061383244,23.6534682146581
"2870628048",18.817538794419,23.0267536221856
"2698536670",18.9678661717428,24.5037403822519
"2824374264",18.6967928138393,23.2491574922579
"2734481942",-17.8698727809559,-30.943037455693
"2802428807",16.7749170346387,23.3195709440401
"2751185700",16.7577606151251,22.6800044357107
"2832382567",17.1702525463106,22.5632502540261
"2708742390",17.5971509024595,23.928830827501
"2806310509",17.4453997268605,25.8677255209865
"2781126045",18.3774414603831,24.4545235078344
"2824195264",18.3621270362395,22.6898422858118
"2840627797",18.0735094689779,23.1990038656064
"2791355017",18.388451587473,24.3826716879034
"2900298894",18.0558437087641,23.0924580918962
"2524023208",16.4107337729282,21.3779008007845
"2868629091",18.199278049177,23.1765779178782
"2839424328",17.5549976941714,22.8244121198042
"2832552210",18.9509083963836,23.7072712032298
"2893543475",18.7651880624549,23.4660832798229
"2517572146",14.4242754284441,21.4084290582215
"2634166197",9.71736306536492,22.2935340953744
"2524023227",10.2001411292393,21.7668430594233
"2806310726",10.2752564994677,21.8384036152698
"2844849076",9.75077309997063,22.6605225506879
"2903049818",12.1639047044633,23.9270527118418
"2903061041",11.6691528551892,23.8929843939849
"2675903326",9.63932599475377,21.9791919534492
"2866276103",9.84357921842799,23.508579798887
"2903042205",10.5801862341715,23.6106818073563
"2831304190",10.073639251399,23.4881629022604
"2791355138",11.6603038704455,24.3108822586951
"2866268577",9.92941052907107,22.7685027170811
"2866272416",9.70082273130479,22.6942290622291
"2893696664",11.6647508728644,23.8598145579292
"2893550850",9.53779299687961,22.8179673852851
"2918386808",9.67302413556291,22.7716171643215
"2893579105",9.89258786970951,22.6711769124846
"2639762519",9.83256648509942,22.3742324175722
"2773857773",11.464596650665,21.4482420554507
"2865693805",11.5530704782812,20.8833856695913
"2898382427",11.6818749272415,20.6442331305993
"2721755800",11.0730396718538,21.2361762736748
"2893684298",12.1543058774859,20.401736319849
"2847157150",12.0694924812832,20.6136530490195
"2636415781",10.6764870796885,21.3264676045132
"642555133",12.326540379376,20.7067802210325
"2818991576",10.7244241578068,21.3101644553046
"2866510393",11.9599291470777,20.4942842264201
"2898422984",12.006462016234,20.4225243783478
"2687453620",10.6352470449471,21.3593237098609
"2847138596",12.1959152147877,20.5410429207636
"2865691101",12.1291414526368,20.4653183330369
"2865688490",12.1231547214439,20.4447491385202
"2898378665",10.6169543359042,21.4849563154949
"2834070201",12.325458245965,20.5126520030727
"645951813",13.5706130749767,20.5429423365224
"2870801768",13.1129831296624,20.7360843725879
"2870573580",13.2935848870451,20.6468629019893
"2870804320",13.161479118844,20.6389444532576
"2870870664",11.6913973295754,23.8311791554201
"637000191",-9.04469471835048,-26.1992526754441
"2856487714",11.702758390908,23.8507764758281
"2857419370",10.6262847321716,21.7499209124536
"641228502",14.631801589079,21.8372874949407
"649633093",15.1027125181521,18.0168604683876
"2806310706",15.1717277298055,17.9615867961492
"645058800",15.1740942680701,17.900012857413
"2524614768",12.8624850743462,21.4982479048452
"2806310507",10.6545569514074,21.9240977398109
"2623620579",7.48207691457436,17.9438257424018
"2734481962",-18.4173758180569,-32.2361072639456
"2687453494",7.76485144096082,16.8996705993823
"2849278078",7.39354499282895,16.8898297476821
"2784132080",7.45602658694635,16.6701125572477
"2507525000",7.27191409893403,16.5568415877121
"2820964733",6.88236478399348,16.5160321880167
"2734481968",-17.8230972356806,-30.9190990107882
"2814123535",14.1146016906532,16.880276328023
"2811994875",14.1948154527844,16.8494197894191
"2634166281",8.06807103126243,16.5764222125784
"2524614511",8.2429056455598,16.6188262724352
"646564565",7.78183138634344,18.0887523090136
"2627853609",7.85877930231141,18.0568589553881
"2731957599",7.78427661052771,18.0488676123612
"2751185683",2.56800269664563,12.3766326751365
"2675903218",-1.95842365462853,7.70470603726179
"2756170300",-1.95179578203851,7.71727542493934
"2917960780",-2.13047020609771,7.36344011659356
"2724679919",-1.92081858241976,7.69747694776083
"2634166338",-1.93947365643286,7.71907265239024
"2873451178",-2.05974668484545,7.40014669565481
"2866457054",-2.13700664720238,7.34417546940895
"2515154017",-2.03921017563971,7.81705781900852
"2728369518",-1.96401517850657,7.68004160976702
"2775506939",-1.75927495378884,7.80932028032745
"2873296955",-2.14777975336632,7.3651586156413
"2513237176",-1.81700327363266,7.73278830793317
"2751185783",-1.87684558679792,7.70101272666596
"2724679777",-1.95983556782702,7.73615045990976
"651716759",-18.6560221286362,-32.5618861176874
"2778260948",-0.730505378110763,8.93503892055163
"2756170263",-0.533417884840002,8.93087048712743
"2734481992",-17.2494354325006,-29.992973032191
"2734481993",-17.6202142343348,-30.6949792298787
"2923434343",-1.98150234310932,7.30991896074063
"2926765598",-1.94482247258273,7.29887574634777
"2923426270",-1.94027785526126,7.30633357585385
"2734481997",-18.1887669947389,-31.6459293054977
"2923674233",-1.97916582119016,7.30165880945257
"2856602953",-1.78804958485269,7.19975454354097
"2806310743",-1.39893270275378,8.06771277520703
"648028042",0.262619711813091,8.48048816746759
"2617270871",0.385522647976775,8.40696032814979
"2622736592",-0.00220323643383814,8.49529062503574
"2623620611",0.371242334448545,8.42663967447543
"2623620569",0.594681820418321,8.42149687737697
"2623620612",0.333420602402112,8.59532288485547
